core,id,group,op,passed,comparable,digest,detail
rust,fstree/resolve-entry-root-is-nil,fstree,fstree.resolve_entry,True,True,nil,
rust,fstree/write-content,fstree,fstree.write_content,True,True,0240000017478b38e3b45cbb851d8c5c38926eca3d80308aa8ce9430f55bc8f6,
rust,fstree/reachable-root-first,fstree,fstree.reachable_keys,True,True,n=40257,
rust,fstree/reachable-distinct,fstree,fstree.reachable_keys,True,True,n=40257,
rust,fstree/check-complete,fstree,fstree.check_complete,True,True,n=40257,
rust,fstree/check-complete-missing,fstree,fstree.check_complete,True,True,MissingObjectError,
rust,amberignore/root-patterns,amberignore,amberignore.ignored,True,True,009594a89bfb81f1ba6f39b04dde1f24e77a27ff8cbd395e9ab7a92429d34ae3,
rust,amberignore/descend-composes,amberignore,amberignore.descend,True,True,004d23b05ebef09affbd511362763a66ad6757d8d0f1d67e01b47ac13fb592e2,
rust,amberignore/nil-matcher-ignores-nothing,amberignore,amberignore.ignored,True,True,false,
rust,ingest/scan-filtered,ingest,ingest.scan,True,True,335/7196448,
rust,ingest/scan-unfiltered,ingest,ingest.scan,True,True,355/7229312,
rust,ingest/scan-v2-included,ingest,ingest.scan,True,True,343/7228128,
rust,ingest/scan-jobs-invariant,ingest,ingest.scan,True,True,335/7196448,
rust,ingest/objects-root,ingest,ingest.objects,True,True,226e2f25e8fe46ca7522f3770e85918b062767367a6b50758a89330b78777fa7,
rust,ingest/objects-jobs-invariant,ingest,ingest.objects,True,True,226e2f25e8fe46ca7522f3770e85918b062767367a6b50758a89330b78777fa7,
rust,ingest/objects-complete,ingest,ingest.objects,True,True,n=398,
rust,ingest/restored-tree-matches-source,ingest,ingest.objects,True,True,01a62a9792d1525d22e086ccff04739bf4fc343decf8e3ed92d6568a5d019145,
rust,ingest/included-source-manifest,ingest,ingest.objects,True,True,01a62a9792d1525d22e086ccff04739bf4fc343decf8e3ed92d6568a5d019145,
rust,ingest/objects-resolves-file,ingest,ingest.objects,True,True,ok,
rust,ingest/objects-honours-ignore,ingest,ingest.objects,True,True,absent,
rust,ingest/objects-honours-negation,ingest,ingest.objects,True,True,present,
rust,ingest/dir-root,ingest,ingest.dir,True,True,226e2f25e8fe46ca7522f3770e85918b062767367a6b50758a89330b78777fa7,
rust,ingest/dir-unchanged-repeat-stores-nothing,ingest,ingest.dir,True,True,stored=0 deduped=409,
rust,ingest/dir-incremental,ingest,ingest.dir,True,True,stored=31,
rust,ingest/dir-v2-root,ingest,ingest.dir,True,True,226eaab807971627c244141600ffda0edfd8086b703092568b7db603c1e03a48,
rust,amberpack/wire-input-go,amberpack,amberpack.reader_all,True,True,3d3d567b71036e7aad778cf2250318de6e3b51c32657936df24e9f0027383a0c,
rust,amberpack/wire-input-rust,amberpack,amberpack.reader_all,True,True,dcee6d4fecaba508a3bd4d89c5df1c3727c6ed8c54d25fdb2aac1d2b64f33013,
rust,amberpack/reads-go-pack,amberpack,amberpack.reader_all,True,True,02212c00f1605871d8580aa15b82f30426683c42f4b260d6a934bf71d7e9c104,
rust,amberpack/reads-rust-pack,amberpack,amberpack.reader_all,True,True,02212c00f1605871d8580aa15b82f30426683c42f4b260d6a934bf71d7e9c104,
rust,amberpack/record-roundtrip,amberpack,amberpack.encode_record,True,True,0109a80060b3255da23de2d0655c20ff4367656ae717bfcea5fd232450cc68a2,
rust,amberpack/record-bytes,amberpack,amberpack.encode_record,True,False,0213a47af897fefd9cf572ba906cc20ef5837a7cdb65e0da530d261d0272d50d,
rust,amberpack/compresses-only-when-smaller,amberpack,amberpack.encode_record,True,True,random-stored=true text-compressed=true,
rust,amberpack/detects-crc-corruption,amberpack,amberpack.parse_record,True,True,ErrCorrupt,
rust,amberpack/rejects-non-canonical-key,amberpack,amberpack.parse_record,True,True,ErrCorrupt,
rust,amberpack/record-passthrough-go,amberpack,amberpack.writer_add_record,True,True,3d3d567b71036e7aad778cf2250318de6e3b51c32657936df24e9f0027383a0c,
rust,amberpack/record-passthrough-rust,amberpack,amberpack.writer_add_record,True,True,dcee6d4fecaba508a3bd4d89c5df1c3727c6ed8c54d25fdb2aac1d2b64f33013,
rust,amberpack/rejects-truncated,amberpack,amberpack.reader_all,True,True,rejected,
rust,amberpack/rejects-legacy-magic,amberpack,amberpack.reader_all,True,True,ErrMalformed,
rust,amberpack/empty-pack,amberpack,amberpack.writer_add,True,True,9,
rust,packstore/get-content-addressed,packstore,packstore.get,True,True,0148000a16ef06974e204fefd0ffa9c13521ac095def9de7229efb3e8aaf7b0b,
rust,packstore/get-miss,packstore,packstore.get,True,True,ErrNotFound,
rust,packstore/has,packstore,packstore.has,True,True,true/false,
rust,packstore/get-record,packstore,packstore.get_record,True,True,0080baecb5f7594edfd4d9825c53e9a70532ff274e275b3ae0e69cdeef795822,
rust,packstore/stored-size,packstore,packstore.stored_size,True,True,ok,
rust,packstore/missing,packstore,packstore.missing,True,True,2,
rust,packstore/sort-is-permutation,packstore,packstore.sort_by_location,True,True,n=1024,
rust,packstore/scan-index-matches-footer,packstore,packstore.scan_index,True,False,592,
rust,packstore/record-by-location,packstore,packstore.record,True,False,n=592,
rust,packstore/has-outside-miss,packstore,packstore.has_outside,True,True,false,
rust,packstore/verify-clean,packstore,packstore.verify,True,True,clean,
rust,packstore/markset,packstore,packstore.mark_set_mark,True,True,ok,
rust,packstore/liveness-accounts-all,packstore,packstore.liveness,True,True,1500,
rust,packstore/compact-retains-live-content,packstore,packstore.compact,True,True,live=150,
rust,packstore/compact-drops-dead,packstore,packstore.compact,True,False,dropped=1350 survivors=0,
rust,packstore/compact-reclaims,packstore,packstore.compact,True,False,compacted=3 dropped=1350,
rust,packstore/verify-after-compact,packstore,packstore.verify,True,True,clean,
rust,packstore/repairs-corruption,packstore,packstore.put_verified,True,True,0080baecb5f7594edfd4d9825c53e9a70532ff274e275b3ae0e69cdeef795822,
rust,packstore/verify-detects-corruption,packstore,packstore.verify,True,True,ErrCorrupt,
rust,packstore/wipe,packstore,packstore.wipe,True,True,empty+usable,
rust,packstore/closed-store-errors,packstore,packstore.close,True,True,ErrClosed,
rust,packstore/verify-rejects-mismatch,packstore,packstore.write_parallel,True,True,ErrVerify,
rust,packstore/dedups-within-batch,packstore,packstore.write_parallel,True,True,stored=2 deduped=1,
rust,packstore/write-batch-stores-all,packstore,packstore.write_batch,True,True,021b198037e02caf826f6791c8a704171dd02db05c25b0703cdfaf1931dbda67,
rust,packstore/segments-are-ordered-and-nonempty,packstore,packstore.segments,True,True,ordered,
rust,packstore/segments-account-for-the-store,packstore,packstore.segments,True,False,segments=2 keys=1181,
rust,packstore/oldest-inflight-idle-is-none,packstore,packstore.oldest_inflight_write,True,True,none,
rust,packstore/remove-drops-only-that-segment,packstore,packstore.remove,True,False,gone=592 kept=589,
rust,packstore/barrier-observed-keys-survive-compact,packstore,packstore.barrier,True,True,observed=32 protected=true,
rust,packstore/barrier-abort-protects-nothing,packstore,packstore.barrier,True,True,observed=32 protected=false,
rust,packstore/append-record-roundtrip,packstore,packstore.append_record,True,True,02212c00f1605871d8580aa15b82f30426683c42f4b260d6a934bf71d7e9c104,
rust,packstore/append-record-rejects-nil,packstore,packstore.append_record,True,True,ErrCorrupt,
rust,packstore/append-record-scrubs-clean,packstore,packstore.append_record,True,True,clean,
rust,reference/encode,reference,reference.encode,True,True,01013dc69a7477c7f67c0eed3e459a5eabd34b130d260443cd4741e253c630b7,
rust,reference/roundtrip,reference,reference.decode,True,True,01013dc69a7477c7f67c0eed3e459a5eabd34b130d260443cd4741e253c630b7,
rust,reference/signature-payload,reference,reference.signature_payload,True,True,00bad7d39b98eba3f37bc996adffa509a269c2497426af60b2e63fb1d38e32cf,
rust,reference/signature-payload-excludes-sig,reference,reference.signature_payload,True,True,ok,
rust,reference/rejects-trailing,reference,reference.decode,True,True,rejected,
rust,reference/name-rules,reference,reference.validate_name,True,True,rejected,
rust,reference/user-rules,reference,reference.validate_user,True,True,ok,
rust,refstore/reopen-sees-committed-records,refstore,refstore.close,True,True,n=64,
rust,refstore/get-verbatim,refstore,refstore.get,True,True,00533936668424c0ed794b660109835ee790cb0d8bcac68f9f4319c5de84baaa,
rust,refstore/get-miss,refstore,refstore.get,True,True,ErrNotFound,
rust,refstore/all-lexicographic,refstore,refstore.all,True,True,0112c0b0afbbd43bbca08e65ff62296569c8565c23b588b27489c820fd95e124,
rust,refstore/put-overwrites,refstore,refstore.put,True,True,0002b7d770040f780e9deff6bc038abea66e108b88d098d16d24cd7486eb6710,
rust,refstore/delete,refstore,refstore.delete,True,True,ErrNotFound,
rust,refstore/delete-absent,refstore,refstore.delete,True,True,ErrNotFound,
rust,refstore/batch-last-wins,refstore,refstore.put_batch,True,True,second,
rust,refstore/wipe,refstore,refstore.wipe,True,True,0,
rust,inbox/stage-hashes-body,inbox,inbox.stage,True,True,ok,
rust,inbox/stage-body-hash,inbox,inbox.stage,True,False,0028428bfc2c9c7e0880cd53c320adcce936bc37ed648719066493a53a21ecfc,
rust,inbox/commit-adds,inbox,inbox.commit,True,True,true,
rust,inbox/drain-stores-objects,inbox,inbox.drain,True,True,32,
rust,inbox/discard-removes-tmp,inbox,inbox.discard,True,True,removed,
rust,inbox/wait-for-empty-group,inbox,inbox.wait_for,True,True,returns,
rust,inbox/commit-idempotent,inbox,inbox.commit,True,True,true/false,
rust,inbox/open-sweeps-staged-tmp-files,inbox,inbox.open,True,True,swept,
rust,inbox/close-drains-then-retires,inbox,inbox.close,True,True,256,
rust,tar/export-bytes,tar,tarexport.write,True,True,0277d0009fc62310443fc067a698690f467979431226c3497e6ed3a57ae534a9,
rust,tar/export-rejects-non-directory,tar,tarexport.write,True,True,rejected,
rust,tar/extract-manifest,tar,tarextract.extract,True,True,01a62a9792d1525d22e086ccff04739bf4fc343decf8e3ed92d6568a5d019145,
rust,tar/extract-is-the-included-source-tree,tar,tarextract.extract,True,True,01a62a9792d1525d22e086ccff04739bf4fc343decf8e3ed92d6568a5d019145,
rust,tar/extract-symlink,tar,tarextract.extract,True,True,../data/d000/f000.bin,
rust,tar/extract-honours-ingest-filter,tar,tarextract.extract,True,True,absent,
rust,gc/open-yields-a-usable-collector,gc,gc.open,True,True,refs=1,
rust,gc/status-marks-live,gc,gc.status,True,True,marked=398,
rust,gc/status-sees-garbage,gc,gc.status,True,True,garbage>0=true,
rust,gc/why-names-the-reference,gc,gc.why,True,True,000f5f84fd41712c049002fb1a3c3670b2308a98b15371efab9459ffb1d76d1b,
rust,gc/why-unreferenced,gc,gc.why,True,True,0,
rust,gc/prepare-rejects-incomplete,gc,gc.prepare_ref,True,True,rejected,
rust,gc/prepare-accepts-complete,gc,gc.prepare_ref,True,True,accepted,
rust,gc/release-is-a-noop,gc,gc.release_ref,True,True,ok,
rust,gc/run-reclaims,gc,gc.run,True,False,reaped=3,
rust,gc/run-marks-live,gc,gc.run,True,True,marked=398,
rust,gc/run-retains-live,gc,gc.run,True,True,398,
rust,gc/run-tree-still-complete,gc,gc.run,True,True,complete,
rust,gc/store-scrubs-clean-after-run,gc,gc.run,True,True,clean,
rust,gc/reaches-a-fixed-point,gc,gc.run,True,True,quiet,
rust,gc/fixed-point-retains-live,gc,gc.run,True,True,398,
rust,gc/wipe-resets,gc,gc.wipe,True,True,empty,
rust,gc/close-then-reopen,gc,gc.close,True,True,000f5f84fd41712c049002fb1a3c3670b2308a98b15371efab9459ffb1d76d1b,
